cidade,dt,r,tmin,tmax,wmx,c1,c2,c3,c4
Iporã - PR,2026-05-26,10.71,18.22,24.65,6.89,1,1,2,1
Iporã - PR,2026-05-27,0.12,17.29,25.75,9.22,0,0,1,0
Iporã - PR,2026-05-28,0.33,16.96,26.56,7.99,0,0,0,0
Iporá - GO,2026-05-24,0.02,19.17,30.57,7.2,2,0,0,1
Iporá - GO,2026-05-25,0.0,19.56,31.11,4.77,1,0,0,1
Iporá - GO,2026-05-26,0.0,20.57,31.65,7.47,0,0,0,1
Iporá - GO,2026-05-27,0.0,20.01,31.47,6.99,0,2,3,1
Iporá - GO,2026-05-28,0.0,19.68,30.87,7.85,0,0,0,0
Iporã do Oeste - SC,2026-05-24,0.01,10.2,19.57,4.97,0,1,2,3
Iporã do Oeste - SC,2026-05-25,12.99,15.53,21.42,5.99,3,2,1,1
Iporã do Oeste - SC,2026-05-26,8.46,17.47,20.55,5.96,2,2,2,2
Iporã do Oeste - SC,2026-05-27,0.0,13.11,20.79,5.94,1,1,2,0
Iporã do Oeste - SC,2026-05-28,0.0,11.31,23.12,5.25,1,3,1,0
Iporanga - SP,2026-05-24,18.28,14.67,17.91,4.05,3,3,3,3
Iporanga - SP,2026-05-25,2.73,15.46,20.17,5.15,3,3,3,3
Iporanga - SP,2026-05-26,2.63,16.22,23.68,4.88,2,3,2,0
Iporanga - SP,2026-05-27,3.02,16.48,20.13,5.64,0,1,3,2
Iporanga - SP,2026-05-28,0.9,14.4,18.87,5.37,3,3,2,2
Ipu - CE,2026-05-24,0.32,20.98,28.29,13.42,1,0,2,0
Ipu - CE,2026-05-25,0.92,20.9,28.17,7.43,0,0,1,1
Ipu - CE,2026-05-26,0.98,21.13,28.62,8.54,0,0,1,1
Ipu - CE,2026-05-27,1.35,21.36,28.38,8.57,0,0,1,1
Ipu - CE,2026-05-28,1.22,21.56,28.5,7.26,0,0,1,1
Ipuã - SP,2026-05-24,0.23,18.86,28.07,7.63,1,0,3,1
Ipuã - SP,2026-05-25,0.32,19.59,28.8,4.71,1,1,1,1
Ipuã - SP,2026-05-26,0.0,19.57,29.74,8.07,0,0,0,0
Ipuã - SP,2026-05-27,0.02,19.48,30.16,6.85,0,0,1,3
Ipuã - SP,2026-05-28,0.01,18.56,29.0,8.85,0,0,0,1
Ipuaçu - SC,2026-05-24,0.54,11.58,18.66,4.57,1,2,3,3
Ipuaçu - SC,2026-05-25,12.43,15.43,20.45,10.94,2,2,1,1
Ipuaçu - SC,2026-05-26,17.81,16.38,18.55,10.03,1,2,3,2
Ipuaçu - SC,2026-05-27,0.02,13.01,20.16,7.82,1,2,2,2
Ipuaçu - SC,2026-05-28,0.0,11.4,22.19,7.5,0,1,0,0
Ipubi - PE,2026-05-24,0.5,19.8,29.72,21.66,1,1,1,1
Ipubi - PE,2026-05-25,0.14,18.78,28.76,15.32,0,2,2,1
Ipubi - PE,2026-05-26,0.33,20.32,29.34,17.22,0,0,2,1
Ipubi - PE,2026-05-27,0.62,21.11,29.07,17.08,0,1,2,1
Ipubi - PE,2026-05-28,0.12,20.31,29.97,16.02,0,0,1,1
Ipueira - RN,2026-05-24,0.04,21.61,32.54,16.52,1,0,2,1
Ipueira - RN,2026-05-25,0.4,22.15,32.2,15.16,0,0,1,1
Ipueira - RN,2026-05-26,0.34,22.97,32.4,17.33,1,0,1,1
Ipueira - RN,2026-05-27,0.03,23.17,32.22,16.68,1,0,1,2
Ipueira - RN,2026-05-28,0.07,23.28,32.69,15.62,1,1,0,2
Ipueiras - TO,2026-05-24,0.0,21.14,32.22,14.82,1,2,1,1
Ipueiras - TO,2026-05-25,0.0,21.65,32.7,6.81,1,0,3,0
Ipueiras - TO,2026-05-26,0.0,21.78,32.77,7.22,0,0,0,0
Ipueiras - TO,2026-05-27,0.0,21.29,32.82,6.63,0,0,2,1
Ipueiras - TO,2026-05-28,0.0,20.59,32.66,7.66,1,2,0,0
Ipueiras - CE,2026-05-24,0.25,20.89,28.85,14.13,3,0,2,0
Ipueiras - CE,2026-05-25,0.8,20.81,28.67,8.23,0,0,1,1
Ipueiras - CE,2026-05-26,0.82,21.1,29.21,9.16,0,0,1,1
Ipueiras - CE,2026-05-27,1.23,21.39,28.88,8.99,0,0,1,1
Ipueiras - CE,2026-05-28,1.08,21.56,28.94,7.68,0,0,1,1
Ipuiúna - MG,2026-05-24,2.06,14.48,21.1,8.78,1,1,2,2
Ipuiúna - MG,2026-05-25,2.8,15.31,21.23,2.83,2,2,2,1
Ipuiúna - MG,2026-05-26,0.41,14.69,21.96,6.64,1,1,1,1
Ipuiúna - MG,2026-05-27,0.58,15.11,22.79,3.35,1,1,1,1
Ipuiúna - MG,2026-05-28,0.25,13.46,21.47,4.76,0,1,1,1
Ipumirim - SC,2026-05-24,0.36,10.45,17.94,4.35,3,1,2,3
Ipumirim - SC,2026-05-25,13.35,14.31,19.51,7.23,2,2,2,1
Ipumirim - SC,2026-05-26,18.98,15.75,17.93,8.76,1,2,3,2
Ipumirim - SC,2026-05-27,0.02,12.36,19.07,6.91,2,2,2,0
Ipumirim - SC,2026-05-28,0.0,9.9,21.0,5.48,0,0,3,0
Ipupiara - BA,2026-05-24,1.65,18.2,25.04,18.96,2,3,2,1
Ipupiara - BA,2026-05-25,0.3,17.59,26.2,13.68,2,2,2,1
Ipupiara - BA,2026-05-26,0.0,16.72,26.77,12.46,0,2,0,0
Ipupiara - BA,2026-05-27,0.0,16.23,26.79,12.17,1,1,1,0
Ipupiara - BA,2026-05-28,0.0,15.9,26.72,12.17,1,1,0,0
Iracema - RR,2026-05-24,21.29,23.67,26.72,4.87,3,2,2,2
Iracema - RR,2026-05-25,10.5,23.62,27.76,1.76,1,2,2,1
Iracema - RR,2026-05-26,16.48,23.88,27.9,1.9,1,2,2,1
Iracema - RR,2026-05-27,24.01,23.86,27.79,2.09,1,2,2,1
Iracema - RR,2026-05-28,14.55,23.96,28.69,1.89,1,2,2,1
Iracema - CE,2026-05-24,0.09,22.77,31.57,19.49,1,0,1,1
Iracema - CE,2026-05-25,0.33,22.34,31.98,15.07,1,0,0,1
Iracema - CE,2026-05-26,0.56,23.78,32.8,16.24,1,1,0,1
Iracema - CE,2026-05-27,0.17,24.26,32.32,16.17,1,1,0,1
Iracema - CE,2026-05-28,0.16,24.37,32.72,14.91,1,1,0,2
Iracema do Oeste - PR,2026-05-24,3.95,15.55,22.41,4.72,3,2,1,1
Iracema do Oeste - PR,2026-05-25,6.84,16.62,23.98,9.87,1,0,1,1
Iracema do Oeste - PR,2026-05-26,12.18,17.28,23.3,6.1,1,1,2,1
Iracema do Oeste - PR,2026-05-27,0.16,16.36,24.97,8.76,1,0,1,0
Iracema do Oeste - PR,2026-05-28,0.19,15.62,24.97,7.98,0,3,0,0
Iracemápolis - SP,2026-05-24,9.79,16.67,24.07,5.97,1,1,1,1
Iracemápolis - SP,2026-05-25,2.97,17.15,24.58,5.14,1,1,1,1
Iracemápolis - SP,2026-05-26,0.79,16.85,26.55,5.74,1,1,0,0
Iracemápolis - SP,2026-05-27,1.15,18.01,26.13,6.04,0,0,0,0
Iracemápolis - SP,2026-05-28,0.1,15.43,22.97,11.28,0,1,0,0
Iraceminha - SC,2026-05-24,0.28,10.61,18.82,3.93,1,2,2,3
Iraceminha - SC,2026-05-25,12.26,15.34,21.01,8.05,3,2,1,1
Iraceminha - SC,2026-05-26,11.37,16.88,19.52,7.43,1,2,2,2
Iraceminha - SC,2026-05-27,0.02,12.92,20.16,6.77,1,2,2,1
Iraceminha - SC,2026-05-28,0.0,11.06,22.94,5.41,0,2,0,0
Iraí - RS,2026-05-24,0.0,10.2,19.63,6.55,1,0,2,2
Iraí - RS,2026-05-25,14.54,15.46,20.67,6.6,3,2,2,1
Iraí - RS,2026-05-26,9.93,17.16,20.18,6.6,2,2,3,1
Iraí - RS,2026-05-27,0.0,12.79,20.44,7.27,1,1,2,0
Iraí - RS,2026-05-28,0.0,11.34,22.47,7.12,0,0,0,2
Iraí de Minas - MG,2026-05-24,0.26,16.73,24.97,9.28,0,0,0,2
Iraí de Minas - MG,2026-05-25,0.02,16.59,26.7,4.98,1,0,0,1
Iraí de Minas - MG,2026-05-26,0.0,16.72,26.96,4.78,0,0,0,0
Iraí de Minas - MG,2026-05-27,0.0,15.95,27.22,4.13,1,0,0,1
Iraí de Minas - MG,2026-05-28,0.0,15.87,27.12,3.95,0,0,1,1
Irajuba - BA,2026-05-24,10.38,19.2,21.91,17.54,3,3,3,3
Irajuba - BA,2026-05-25,4.4,18.21,23.61,13.11,3,3,3,2
Irajuba - BA,2026-05-26,0.76,18.16,25.24,11.82,2,2,1,1
Irajuba - BA,2026-05-27,0.97,17.92,25.04,11.45,1,2,2,1
Irajuba - BA,2026-05-28,0.66,16.46,24.87,10.16,0,1,1,1
Iramaia - BA,2026-05-24,4.71,20.3,24.47,13.05,2,3,3,3
Iramaia - BA,2026-05-25,2.03,19.81,25.14,8.43,1,2,3,2
Iramaia - BA,2026-05-26,0.88,19.07,27.96,6.0,1,2,1,1
Iramaia - BA,2026-05-27,0.64,18.23,27.69,5.45,0,1,2,1
Iramaia - BA,2026-05-28,0.21,17.75,27.25,4.83,0,2,1,1
Iranduba - AM,2026-05-24,20.36,23.8,26.28,4.73,1,2,3,2
Iranduba - AM,2026-05-25,8.69,23.71,29.08,2.37,2,2,2,1
Iranduba - AM,2026-05-26,9.99,24.1,29.46,3.54,1,1,1,1
Iranduba - AM,2026-05-27,3.76,24.32,31.38,2.26,1,1,1,1
Iranduba - AM,2026-05-28,5.21,24.75,30.44,3.94,0,1,1,1
Irani - SC,2026-05-24,0.49,10.95,17.63,4.43,3,1,2,3
Irani - SC,2026-05-25,11.67,14.21,19.11,9.83,2,2,2,1
Irani - SC,2026-05-26,18.59,15.41,17.4,9.18,1,2,3,2
Irani - SC,2026-05-27,0.11,12.26,18.69,6.7,2,3,2,2
Irani - SC,2026-05-28,0.0,9.75,20.59,8.1,0,3,1,0
Irapuã - SP,2026-05-24,1.3,18.39,27.16,10.62,3,0,1,1
Irapuã - SP,2026-05-25,1.58,20.09,27.95,5.39,2,1,1,1
Irapuã - SP,2026-05-26,0.59,20.28,28.8,6.75,1,1,0,1
Irapuã - SP,2026-05-27,0.36,20.11,29.1,5.69,0,0,0,0
Irapuã - SP,2026-05-28,0.02,19.06,26.81,9.98,0,0,0,0
Irapuru - SP,2026-05-24,2.45,18.39,26.72,9.83,0,0,1,1
Irapuru - SP,2026-05-25,2.12,20.24,28.76,5.56,1,1,2,1
Irapuru - SP,2026-05-26,1.27,20.63,29.34,4.65,1,1,1,1
Irapuru - SP,2026-05-27,0.57,20.14,29.69,7.37,1,0,0,1
Irapuru - SP,2026-05-28,0.12,19.68,28.06,7.4,0,0,0,0
Iraquara - BA,2026-05-24,9.33,18.89,22.47,16.81,3,3,3,3
Iraquara - BA,2026-05-25,3.73,18.49,24.23,12.95,3,3,3,2
Iraquara - BA,2026-05-26,1.14,18.03,26.09,11.49,1,3,1,1
Iraquara - BA,2026-05-27,1.2,17.51,25.69,10.61,1,3,2,2
Iraquara - BA,2026-05-28,0.39,17.03,25.59,10.02,1,2,2,2
Irará - BA,2026-05-24,3.11,21.45,27.97,19.87,2,1,1,1
Irará - BA,2026-05-25,0.84,19.78,29.23,14.21,1,1,1,0
Irará - BA,2026-05-26,1.09,19.69,28.43,15.54,0,0,1,1
Irará - BA,2026-05-27,1.34,20.92,29.07,12.53,1,2,1,1
Irará - BA,2026-05-28,1.09,19.53,28.31,13.83,3,0,1,1
Irati - PR,2026-05-24,4.7,13.33,17.29,5.07,2,2,3,2
Irati - PR,2026-05-25,3.41,14.21,20.01,8.88,1,3,3,1
Irati - PR,2026-05-26,8.25,14.88,20.02,7.84,1,2,2,1
Irati - PR,2026-05-27,0.39,14.01,19.38,9.24,1,2,2,0
Irati - PR,2026-05-28,0.0,11.03,18.28,7.31,3,3,3,1
Irati - SC,2026-05-24,0.33,10.95,18.79,3.68,1,2,2,3
Irati - SC,2026-05-25,12.55,15.34,20.95,8.71,3,2,1,1
Irati - SC,2026-05-26,13.71,16.78,19.3,7.75,1,2,2,2
Irati - SC,2026-05-27,0.04,12.95,20.13,7.06,1,2,2,0
Irati - SC,2026-05-28,0.0,10.93,22.75,5.98,3,1,0,0
Irauçuba - CE,2026-05-24,0.02,22.73,30.97,19.37,2,0,0,1
Irauçuba - CE,2026-05-25,0.4,22.81,31.01,13.21,0,0,0,1
Irauçuba - CE,2026-05-26,0.6,23.13,31.24,15.36,0,0,0,1
Irauçuba - CE,2026-05-27,0.6,23.54,30.94,15.67,0,0,0,1
Irauçuba - CE,2026-05-28,0.78,23.78,31.03,14.23,0,0,0,1
Irecê - BA,2026-05-24,2.23,20.11,27.69,23.5,1,2,1,1
Irecê - BA,2026-05-25,2.27,19.59,27.7,17.6,2,2,3,1
Irecê - BA,2026-05-26,0.0,18.47,28.9,16.27,0,1,0,0
Irecê - BA,2026-05-27,0.04,18.2,28.79,14.6,0,1,2,1
Irecê - BA,2026-05-28,0.0,17.65,28.91,14.19,0,1,0,2
Iretama - PR,2026-05-24,5.96,15.36,20.5,4.8,2,1,2,1
Iretama - PR,2026-05-25,5.49,15.78,22.23,8.74,1,1,1,1
Iretama - PR,2026-05-26,11.11,16.72,22.02,6.21,0,1,1,1
Iretama - PR,2026-05-27,0.35,15.45,23.69,8.38,1,1,1,0
Iretama - PR,2026-05-28,0.04,14.75,22.28,7.68,0,1,0,0
Irineópolis - SC,2026-05-24,2.92,12.55,16.44,3.65,3,3,3,2
Irineópolis - SC,2026-05-25,3.54,13.87,18.86,8.14,2,3,3,2
Irineópolis - SC,2026-05-26,10.85,14.85,19.77,7.44,1,2,2,2
Irineópolis - SC,2026-05-27,0.12,13.27,19.22,7.82,1,1,2,1
Irineópolis - SC,2026-05-28,0.05,9.9,17.69,7.12,1,3,3,0
Irituia - PA,2026-05-24,11.46,23.23,29.0,7.05,3,3,2,1
Irituia - PA,2026-05-25,13.67,23.71,29.86,5.96,2,2,1,1
Irituia - PA,2026-05-26,5.3,23.47,31.34,5.53,1,1,1,1
Irituia - PA,2026-05-27,10.55,23.89,30.1,5.4,1,1,1,1
Irituia - PA,2026-05-28,12.4,24.12,29.31,5.56,1,1,1,1
Irupi - ES,2026-05-24,0.29,15.73,24.04,3.85,2,3,2,1
Irupi - ES,2026-05-25,0.07,15.31,24.67,2.77,0,0,1,0
Irupi - ES,2026-05-26,0.02,15.88,25.15,5.4,1,2,2,1
Irupi - ES,2026-05-27,0.01,15.73,25.35,5.6,1,1,1,1
Irupi - ES,2026-05-28,1.16,16.18,23.44,5.45,0,1,2,2
Isaías Coelho - PI,2026-05-24,0.0,23.95,34.0,24.14,0,0,0,0
Isaías Coelho - PI,2026-05-25,0.0,23.4,33.92,17.0,3,0,1,1
Isaías Coelho - PI,2026-05-26,0.0,23.91,34.24,17.14,3,2,1,1
Isaías Coelho - PI,2026-05-27,0.0,24.48,33.97,17.0,0,0,0,1
Isaías Coelho - PI,2026-05-28,0.0,24.34,34.34,16.49,0,0,2,1
Israelândia - GO,2026-05-24,0.0,20.17,31.32,7.8,0,0,0,1
Israelândia - GO,2026-05-25,0.0,20.31,31.83,4.66,0,0,0,1
Israelândia - GO,2026-05-26,0.0,21.28,32.4,7.53,0,1,0,1
Israelândia - GO,2026-05-27,0.0,20.86,32.16,7.15,0,1,3,1
Israelândia - GO,2026-05-28,0.0,20.53,31.53,8.07,0,0,0,0
Itá - SC,2026-05-24,0.13,9.61,18.63,5.76,1,1,3,2
Itá - SC,2026-05-25,13.82,14.28,20.05,5.34,2,2,2,1
Itá - SC,2026-05-26,18.42,16.22,18.99,6.65,1,2,2,2
Itá - SC,2026-05-27,0.08,12.45,19.22,6.32,1,2,2,0
Itá - SC,2026-05-28,0.0,9.37,21.06,5.41,0,0,1,0
Itaara - RS,2026-05-24,0.18,11.36,17.5,14.05,1,3,3,2
Itaara - RS,2026-05-25,2.83,11.03,17.48,11.86,0,1,2,2
Itaara - RS,2026-05-26,2.73,14.75,17.93,15.53,2,3,3,2
Itaara - RS,2026-05-27,0.23,11.95,17.5,12.83,1,3,3,2
Itaara - RS,2026-05-28,0.11,11.4,17.81,12.26,0,1,3,1
Itabaiana - PB,2026-05-24,3.05,22.52,29.44,16.32,0,3,1,1
Itabaiana - PB,2026-05-25,4.84,22.21,27.83,10.47,1,2,1,1
Itabaiana - PB,2026-05-26,6.76,22.41,26.87,12.52,1,2,2,1
Itabaiana - PB,2026-05-27,4.29,22.39,27.32,12.62,1,2,2,1
Itabaiana - PB,2026-05-28,1.85,22.4,28.16,14.11,1,1,2,2
Itabaiana - SE,2026-05-24,1.18,21.64,28.63,17.84,1,0,0,0
Itabaiana - SE,2026-05-25,0.68,20.37,29.08,11.34,0,0,0,1
Itabaiana - SE,2026-05-26,2.54,21.32,28.65,13.25,0,1,1,1
Itabaiana - SE,2026-05-27,1.94,21.57,29.07,11.14,1,1,1,0
Itabaiana - SE,2026-05-28,1.25,20.59,28.87,11.73,0,0,1,1
Itabaianinha - SE,2026-05-24,1.78,21.92,28.85,17.78,1,0,0,0
Itabaianinha - SE,2026-05-25,0.76,20.84,29.39,10.37,0,1,0,1
Itabaianinha - SE,2026-05-26,2.52,21.47,28.74,12.45,0,1,1,1
Itabaianinha - SE,2026-05-27,2.01,21.73,29.22,10.09,1,1,1,1
Itabaianinha - SE,2026-05-28,1.5,20.81,28.87,11.02,0,1,1,1
Itabela - BA,2026-05-24,0.31,20.05,26.97,14.91,0,1,1,1
Itabela - BA,2026-05-25,3.14,18.81,25.45,10.52,0,0,2,2
Itabela - BA,2026-05-26,5.17,21.25,25.71,8.69,1,3,2,1
Itabela - BA,2026-05-27,2.09,20.7,26.75,6.51,1,2,2,1
Itabela - BA,2026-05-28,1.53,18.93,26.91,5.29,0,1,0,1
Itaberá - SP,2026-05-24,14.01,15.58,20.1,5.77,3,2,2,2
Itaberá - SP,2026-05-25,2.84,16.09,23.33,7.76,1,2,2,1
Itaberá - SP,2026-05-26,1.94,16.32,24.84,7.88,1,1,1,0
Itaberá - SP,2026-05-27,1.08,16.67,25.16,7.86,0,0,1,0
Itaberá - SP,2026-05-28,0.02,14.93,21.47,9.12,1,2,1,1
Itaberaba - BA,2026-05-24,9.2,21.8,25.88,14.82,2,3,3,2
Itaberaba - BA,2026-05-25,6.09,21.21,28.26,10.09,2,3,3,1
Itaberaba - BA,2026-05-26,0.31,19.53,30.09,9.69,0,1,1,1
Itaberaba - BA,2026-05-27,1.11,19.89,29.47,8.51,0,1,1,1
Itaberaba - BA,2026-05-28,0.61,18.5,29.25,7.47,0,2,1,1
Itaberaí - GO,2026-05-24,0.02,18.48,28.32,10.67,0,0,0,1
Itaberaí - GO,2026-05-25,0.0,18.87,29.33,4.81,1,0,0,1
Itaberaí - GO,2026-05-26,0.0,18.88,29.59,5.72,1,0,0,1
Itaberaí - GO,2026-05-27,0.0,18.32,29.19,6.58,0,0,2,0
Itaberaí - GO,2026-05-28,0.0,18.15,28.69,6.98,0,0,0,0
Itabi - SE,2026-05-24,0.61,21.92,30.69,17.53,0,0,1,0
Itabi - SE,2026-05-25,0.62,21.93,30.73,12.52,1,1,0,1
Itabi - SE,2026-05-26,1.6,22.19,30.46,14.04,0,1,1,1
Itabi - SE,2026-05-27,0.92,22.32,31.1,12.0,0,1,0,1
Itabi - SE,2026-05-28,0.31,21.53,31.22,12.37,0,0,1,1
Itabira - MG,2026-05-24,0.54,16.36,24.54,5.91,1,2,3,1
Itabira - MG,2026-05-25,0.0,16.12,25.61,3.15,0,1,0,0
Itabira - MG,2026-05-26,0.0,16.03,25.84,5.2,3,0,1,0
Itabira - MG,2026-05-27,0.0,15.86,26.91,5.87,1,0,0,0
Itabira - MG,2026-05-28,0.28,16.21,25.22,4.81,0,0,1,2
Itabirinha - MG,2026-05-24,0.21,18.77,27.19,12.59,3,1,1,2
Itabirinha - MG,2026-05-25,0.0,17.4,29.26,8.11,0,0,2,0
Itabirinha - MG,2026-05-26,0.07,18.07,28.24,9.15,2,0,0,2
Itabirinha - MG,2026-05-27,0.23,19.2,28.63,7.7,0,2,2,2
Itabirinha - MG,2026-05-28,0.6,19.09,27.72,7.68,0,0,2,1
Itabirito - MG,2026-05-24,0.2,13.27,22.25,5.93,0,1,1,1
Itabirito - MG,2026-05-25,0.14,14.24,22.48,4.57,1,0,0,1
Itabirito - MG,2026-05-26,0.08,13.97,22.84,4.56,0,1,1,1
Itabirito - MG,2026-05-27,0.03,13.79,24.16,4.9,3,0,1,0
Itabirito - MG,2026-05-28,0.44,14.09,21.37,5.11,0,1,2,2
Itaboraí - RJ,2026-05-24,0.32,17.92,25.22,7.86,0,0,2,1
Itaboraí - RJ,2026-05-25,3.84,20.56,23.51,6.85,1,2,3,2
Itaboraí - RJ,2026-05-26,0.41,20.28,25.68,2.53,2,2,1,1
Itaboraí - RJ,2026-05-27,2.23,19.51,24.88,9.59,0,0,0,1
Itaboraí - RJ,2026-05-28,3.2,20.21,22.91,8.14,3,2,1,1
Itabuna - BA,2026-05-24,3.55,22.17,27.0,15.85,1,2,1,1
Itabuna - BA,2026-05-25,7.93,20.99,25.98,11.84,2,3,2,1
Itabuna - BA,2026-05-26,1.55,20.97,27.87,6.98,1,1,0,0
Itabuna - BA,2026-05-27,1.95,21.01,27.57,6.57,0,1,1,0
Itabuna - BA,2026-05-28,0.7,19.75,27.47,5.32,1,0,0,0
Itacajá - TO,2026-05-24,0.0,22.86,34.19,14.27,1,2,0,1
Itacajá - TO,2026-05-25,0.0,22.34,34.55,8.55,0,3,0,0
Itacajá - TO,2026-05-26,0.0,22.22,34.37,7.81,2,3,0,0
Itacajá - TO,2026-05-27,0.0,21.82,34.38,7.4,1,0,0,1
Itacajá - TO,2026-05-28,0.0,22.28,34.56,7.95,1,0,2,1
Itacambira - MG,2026-05-24,0.21,16.61,24.38,15.95,3,3,2,1
Itacambira - MG,2026-05-25,0.0,14.65,26.45,7.43,0,0,0,0
Itacambira - MG,2026-05-26,0.11,15.0,24.52,7.86,3,0,1,2
Itacambira - MG,2026-05-27,0.19,15.82,25.13,6.78,0,1,2,2
Itacambira - MG,2026-05-28,0.1,15.59,25.25,7.05,0,0,0,1
Itacarambi - MG,2026-05-24,0.06,21.2,30.41,14.61,2,1,1,2
Itacarambi - MG,2026-05-25,0.0,20.34,32.64,7.55,2,0,2,0
Itacarambi - MG,2026-05-26,0.01,19.35,30.84,6.5,1,0,1,2
Itacarambi - MG,2026-05-27,0.0,20.01,31.57,9.04,1,0,1,2
Itacarambi - MG,2026-05-28,0.0,19.28,30.75,5.49,0,0,0,0
Itacaré - BA,2026-05-24,13.49,23.33,26.0,23.91,1,3,2,2
Itacaré - BA,2026-05-25,14.47,22.31,25.92,19.27,3,3,2,1
Itacaré - BA,2026-05-26,1.68,22.5,27.37,11.65,0,1,0,0
Itacaré - BA,2026-05-27,2.18,22.67,27.22,11.13,0,1,1,0
Itacaré - BA,2026-05-28,1.04,21.96,27.03,10.56,0,1,1,0
Itacoatiara - AM,2026-05-24,25.19,24.83,27.53,3.46,1,2,2,1
Itacoatiara - AM,2026-05-25,9.96,24.81,29.08,1.9,2,2,1,1
Itacoatiara - AM,2026-05-26,7.18,25.32,30.27,2.93,1,1,1,1
Itacoatiara - AM,2026-05-27,2.14,25.82,31.5,1.89,1,0,0,1
Itacoatiara - AM,2026-05-28,4.57,26.12,30.44,3.79,0,1,1,1
Itacuruba - PE,2026-05-24,0.1,21.23,31.04,23.54,1,1,2,1
Itacuruba - PE,2026-05-25,0.04,20.87,30.92,18.44,1,0,1,1
Itacuruba - PE,2026-05-26,0.36,21.63,30.84,19.27,0,1,2,1
Itacuruba - PE,2026-05-27,0.4,22.01,31.13,17.65,0,1,1,1
Itacuruba - PE,2026-05-28,0.03,21.28,31.56,17.17,0,0,1,1
Itacurubi - RS,2026-05-24,0.0,9.98,20.25,13.47,0,0,1,0
Itacurubi - RS,2026-05-25,2.49,13.9,20.17,11.71,1,3,2,2
Itacurubi - RS,2026-05-26,0.69,15.35,20.43,14.25,2,1,3,2
Itacurubi - RS,2026-05-27,0.0,11.57,20.22,13.37,0,0,2,1
Itacurubi - RS,2026-05-28,0.0,12.4,21.94,12.52,0,0,0,1
Itaeté - BA,2026-05-24,5.86,20.83,25.1,11.46,2,3,3,3
Itaeté - BA,2026-05-25,2.46,20.53,26.2,8.4,2,3,3,2
Itaeté - BA,2026-05-26,0.82,19.6,29.12,6.2,1,2,1,1
Itaeté - BA,2026-05-27,0.63,18.86,28.75,5.69,0,1,2,1
Itaeté - BA,2026-05-28,0.29,18.46,28.34,4.32,0,1,1,1
Itagi - BA,2026-05-24,3.18,20.33,25.57,15.79,3,3,2,2
Itagi - BA,2026-05-25,3.72,19.53,24.61,8.47,1,3,3,2
Itagi - BA,2026-05-26,2.09,19.85,27.15,6.87,2,2,1,1
Itagi - BA,2026-05-27,1.93,18.92,26.69,6.29,0,2,2,1
Itagi - BA,2026-05-28,0.7,17.28,26.84,5.56,0,1,1,1
Itagibá - BA,2026-05-24,4.8,20.95,26.38,14.99,2,3,2,2
Itagibá - BA,2026-05-25,5.08,20.34,25.45,8.9,2,3,3,2
Itagibá - BA,2026-05-26,1.96,20.25,27.9,7.07,1,2,1,1
Itagibá - BA,2026-05-27,1.9,19.54,27.47,6.26,0,1,2,1
Itagibá - BA,2026-05-28,0.69,17.84,27.53,5.57,1,1,1,1
Itagimirim - BA,2026-05-24,0.36,20.45,27.13,16.42,1,1,1,1
Itagimirim - BA,2026-05-25,4.21,19.18,24.98,10.3,0,1,3,2
Itagimirim - BA,2026-05-26,3.27,20.78,26.65,8.1,1,2,2,1
Itagimirim - BA,2026-05-27,1.73,20.29,27.19,6.53,1,2,2,1
Itagimirim - BA,2026-05-28,0.86,18.5,27.25,4.93,1,1,1,1
Itaguaçu - ES,2026-05-24,0.0,18.36,27.63,3.95,1,1,1,1
Itaguaçu - ES,2026-05-25,0.0,17.71,28.8,4.82,0,0,0,0
Itaguaçu - ES,2026-05-26,0.01,18.66,28.8,5.36,0,0,0,1
Itaguaçu - ES,2026-05-27,0.0,19.14,29.44,6.49,1,1,1,0
Itaguaçu - ES,2026-05-28,0.53,20.03,27.41,5.57,0,1,1,1
Itaguaçu da Bahia - BA,2026-05-24,0.36,21.7,30.88,21.34,0,1,1,1
Itaguaçu da Bahia - BA,2026-05-25,0.09,21.21,30.73,16.56,1,1,2,1
Itaguaçu da Bahia - BA,2026-05-26,0.0,20.16,31.68,16.69,0,1,0,0
Itaguaçu da Bahia - BA,2026-05-27,0.0,20.14,31.54,15.68,3,1,0,1
Itaguaçu da Bahia - BA,2026-05-28,0.0,19.9,31.44,16.32,2,0,0,0
Itaguaí - RJ,2026-05-24,0.7,18.52,24.04,8.08,1,0,3,1
Itaguaí - RJ,2026-05-25,3.24,19.99,22.58,8.06,2,3,3,2
Itaguaí - RJ,2026-05-26,0.19,19.82,26.37,7.43,3,2,1,0
Itaguaí - RJ,2026-05-27,2.0,19.51,23.63,13.39,0,0,0,2
Itaguaí - RJ,2026-05-28,1.77,19.21,22.16,11.82,3,2,1,1
Itaguajé - PR,2026-05-24,6.36,17.58,24.35,7.07,0,1,1,1
Itaguajé - PR,2026-05-25,3.96,19.34,26.98,6.87,1,1,1,1
Itaguajé - PR,2026-05-26,2.6,19.88,27.59,6.16,1,0,0,1
Itaguajé - PR,2026-05-27,0.46,19.32,28.13,8.2,0,0,0,0
Itaguajé - PR,2026-05-28,0.27,19.06,25.75,7.74,0,0,3,1
Itaguara - MG,2026-05-24,0.08,14.36,24.25,10.89,0,0,0,1
Itaguara - MG,2026-05-25,0.21,16.09,24.7,4.41,1,1,1,1
