cidade,dt,r,tmin,tmax,wmx,c1,c2,c3,c4
Careiro - AM,2026-06-03,5.28,23.68,30.56,6.55,0,1,0,1
Careiro - AM,2026-06-04,14.31,23.76,28.19,6.41,0,1,1,1
Careiro - AM,2026-06-05,11.17,23.5,29.49,4.78,2,2,1,1
Careiro da Várzea - AM,2026-05-27,0.97,24.79,31.47,10.38,1,1,2,1
Careiro da Várzea - AM,2026-05-28,3.2,25.87,30.4,3.76,0,1,1,1
Careiro da Várzea - AM,2026-05-29,4.36,25.34,29.89,5.76,1,2,2,2
Careiro da Várzea - AM,2026-05-30,7.81,25.69,30.27,6.89,1,2,1,1
Careiro da Várzea - AM,2026-05-31,20.26,25.2,27.29,5.0,1,1,2,2
Careiro da Várzea - AM,2026-06-01,13.86,24.78,28.3,3.61,2,2,1,1
Careiro da Várzea - AM,2026-06-02,8.92,24.53,29.89,5.35,2,2,1,1
Careiro da Várzea - AM,2026-06-03,5.66,25.09,30.37,7.99,1,1,0,1
Careiro da Várzea - AM,2026-06-04,14.44,25.13,28.16,8.02,1,1,1,1
Careiro da Várzea - AM,2026-06-05,9.16,24.79,29.74,6.08,1,2,1,1
Cariacica - ES,2026-05-27,0.0,14.23,28.03,15.12,0,0,0,0
Cariacica - ES,2026-05-28,0.79,20.25,23.65,11.7,0,2,1,2
Cariacica - ES,2026-05-29,0.9,18.87,23.11,13.13,2,2,1,2
Cariacica - ES,2026-05-30,0.86,17.81,22.33,8.72,1,1,1,2
Cariacica - ES,2026-05-31,0.36,15.55,25.45,7.18,0,0,0,1
Cariacica - ES,2026-06-01,1.73,16.87,24.42,7.38,0,0,0,1
Cariacica - ES,2026-06-02,4.0,18.34,23.23,10.65,1,2,1,1
Cariacica - ES,2026-06-03,2.05,17.96,22.03,16.35,1,0,0,1
Cariacica - ES,2026-06-04,1.79,16.57,20.94,14.79,2,1,1,1
Cariacica - ES,2026-06-05,0.45,15.16,21.84,14.52,1,0,0,0
Caridade - CE,2026-05-27,0.76,23.57,31.0,18.65,1,1,1,1
Caridade - CE,2026-05-28,1.45,23.75,30.9,22.0,1,1,1,2
Caridade - CE,2026-05-29,2.32,23.87,30.73,17.86,0,0,1,1
Caridade - CE,2026-05-30,5.66,24.0,29.45,16.94,1,1,1,1
Caridade - CE,2026-05-31,3.09,23.52,30.79,15.51,1,1,1,1
Caridade - CE,2026-06-01,1.24,23.12,31.2,13.59,1,0,0,1
Caridade - CE,2026-06-02,0.64,22.72,31.76,9.61,0,0,0,0
Caridade - CE,2026-06-03,2.71,22.84,30.31,12.34,0,0,1,1
Caridade - CE,2026-06-04,1.88,23.04,31.32,16.6,0,0,1,1
Caridade - CE,2026-06-05,1.53,23.44,31.34,19.8,0,1,1,1
Caridade do Piauí - PI,2026-05-27,0.0,22.32,31.85,28.36,0,1,1,1
Caridade do Piauí - PI,2026-05-28,0.0,23.34,33.08,24.98,2,0,0,0
Caridade do Piauí - PI,2026-05-29,0.0,24.02,33.64,24.86,0,0,0,2
Caridade do Piauí - PI,2026-05-30,0.0,24.41,33.3,25.63,1,2,0,0
Caridade do Piauí - PI,2026-05-31,0.0,23.55,33.1,24.68,0,0,0,0
Caridade do Piauí - PI,2026-06-01,0.0,23.03,32.99,21.41,0,0,0,1
Caridade do Piauí - PI,2026-06-02,0.0,23.28,33.1,19.73,3,1,2,3
Caridade do Piauí - PI,2026-06-03,0.0,24.18,33.03,22.95,0,2,0,1
Caridade do Piauí - PI,2026-06-04,0.01,23.41,31.16,28.07,0,0,1,2
Caridade do Piauí - PI,2026-06-05,0.01,22.72,29.81,29.13,0,1,2,2
Carinhanha - BA,2026-05-27,0.0,17.26,31.63,12.1,0,0,2,1
Carinhanha - BA,2026-05-28,0.0,20.03,31.58,11.61,2,0,0,0
Carinhanha - BA,2026-05-29,0.0,20.09,31.73,12.54,0,0,0,1
Carinhanha - BA,2026-05-30,0.08,20.47,29.95,10.95,0,1,1,2
Carinhanha - BA,2026-05-31,0.04,21.67,30.23,9.75,0,1,0,2
Carinhanha - BA,2026-06-01,0.0,20.28,32.02,6.93,2,0,0,1
Carinhanha - BA,2026-06-02,0.0,19.78,32.64,6.41,0,0,0,0
Carinhanha - BA,2026-06-03,0.0,20.71,31.43,11.88,0,1,0,0
Carinhanha - BA,2026-06-04,0.0,20.13,30.23,12.29,0,0,0,0
Carinhanha - BA,2026-06-05,0.0,18.19,29.9,9.6,0,1,2,0
Carira - SE,2026-05-27,0.0,20.64,30.53,19.67,2,2,1,1
Carira - SE,2026-05-28,0.0,18.65,30.18,14.86,0,0,1,1
Carira - SE,2026-05-29,0.0,20.18,30.45,16.65,0,0,1,2
Carira - SE,2026-05-30,0.0,20.34,30.67,18.4,0,3,1,0
Carira - SE,2026-05-31,1.4,21.11,29.26,16.34,0,2,1,1
Carira - SE,2026-06-01,1.44,21.09,29.42,13.61,0,1,1,1
Carira - SE,2026-06-02,0.27,20.81,30.6,12.11,0,1,2,1
Carira - SE,2026-06-03,0.5,20.78,29.97,16.89,0,0,1,1
Carira - SE,2026-06-04,3.61,21.85,26.35,20.73,1,2,2,1
Carira - SE,2026-06-05,4.12,21.32,24.65,20.72,1,2,2,2
Cariré - CE,2026-05-27,0.24,23.67,31.82,17.14,1,1,0,0
Cariré - CE,2026-05-28,0.77,24.09,31.96,18.37,0,1,1,1
Cariré - CE,2026-05-29,2.75,23.81,31.54,14.29,0,0,1,1
Cariré - CE,2026-05-30,6.39,24.19,30.11,13.2,1,1,1,1
Cariré - CE,2026-05-31,5.23,23.67,31.16,10.38,1,1,1,1
Cariré - CE,2026-06-01,2.73,23.37,31.42,8.38,1,0,1,1
Cariré - CE,2026-06-02,0.91,23.06,32.1,6.22,1,0,0,0
Cariré - CE,2026-06-03,2.56,23.34,31.97,9.13,0,0,1,1
Cariré - CE,2026-06-04,2.43,23.38,31.98,12.11,1,0,1,1
Cariré - CE,2026-06-05,0.95,23.41,32.18,16.04,1,0,1,1
Cariri do Tocantins - TO,2026-05-27,0.0,20.45,33.19,16.83,0,0,0,0
Cariri do Tocantins - TO,2026-05-28,0.0,20.84,33.4,11.37,0,0,0,0
Cariri do Tocantins - TO,2026-05-29,0.0,21.15,33.26,11.13,0,0,0,0
Cariri do Tocantins - TO,2026-05-30,0.0,21.56,31.36,10.94,0,0,0,0
Cariri do Tocantins - TO,2026-05-31,0.0,22.52,32.04,10.81,0,0,0,0
Cariri do Tocantins - TO,2026-06-01,0.0,21.69,32.52,8.21,0,0,0,0
Cariri do Tocantins - TO,2026-06-02,0.0,21.25,32.89,6.8,0,0,0,0
Cariri do Tocantins - TO,2026-06-03,0.0,21.31,32.97,12.39,0,3,0,0
Cariri do Tocantins - TO,2026-06-04,0.0,21.79,32.29,14.97,0,0,0,0
Cariri do Tocantins - TO,2026-06-05,0.0,21.88,31.68,15.93,0,2,0,2
Caririaçu - CE,2026-05-27,0.28,22.26,28.5,22.91,1,2,2,2
Caririaçu - CE,2026-05-28,0.0,22.03,30.9,16.17,0,1,0,2
Caririaçu - CE,2026-05-29,0.26,23.71,31.36,16.43,1,2,0,2
Caririaçu - CE,2026-05-30,0.0,23.16,30.8,17.14,1,0,0,1
Caririaçu - CE,2026-05-31,0.03,22.2,31.51,16.05,0,0,0,0
Caririaçu - CE,2026-06-01,0.0,22.0,31.55,13.62,0,0,2,1
Caririaçu - CE,2026-06-02,0.0,21.94,31.82,10.82,3,0,1,1
Caririaçu - CE,2026-06-03,0.0,22.43,31.84,11.89,0,0,0,1
Caririaçu - CE,2026-06-04,0.33,23.2,30.82,20.35,1,0,1,1
Caririaçu - CE,2026-06-05,0.39,22.6,29.46,22.66,0,1,2,1
Cariús - CE,2026-05-27,0.35,22.79,28.63,23.51,0,2,2,1
Cariús - CE,2026-05-28,0.0,22.4,30.3,17.89,1,1,0,2
Cariús - CE,2026-05-29,0.41,23.68,31.01,17.05,1,2,1,1
Cariús - CE,2026-05-30,0.09,23.66,30.52,17.85,1,1,0,1
Cariús - CE,2026-05-31,0.18,22.48,31.13,16.8,0,0,0,0
Cariús - CE,2026-06-01,0.0,22.44,31.33,14.62,0,0,0,3
Cariús - CE,2026-06-02,0.0,22.22,31.35,12.17,3,0,2,0
Cariús - CE,2026-06-03,0.17,22.68,31.43,11.85,0,0,1,0
Cariús - CE,2026-06-04,0.48,23.32,31.32,20.31,1,1,1,1
Cariús - CE,2026-06-05,0.21,23.04,30.12,23.16,0,0,2,1
Carlinda - MT,2026-05-27,0.0,21.86,33.28,14.27,0,0,0,0
Carlinda - MT,2026-05-28,0.0,21.09,32.93,9.03,3,0,3,0
Carlinda - MT,2026-05-29,0.0,21.43,33.01,5.97,0,0,0,1
Carlinda - MT,2026-05-30,0.0,22.56,31.89,8.35,0,0,0,0
Carlinda - MT,2026-05-31,0.0,22.27,32.45,8.45,0,0,0,0
Carlinda - MT,2026-06-01,0.16,21.94,32.74,5.64,0,0,0,0
Carlinda - MT,2026-06-02,0.09,21.72,32.79,8.09,0,0,0,0
Carlinda - MT,2026-06-03,0.02,21.28,32.47,10.78,0,0,0,0
Carlinda - MT,2026-06-04,0.06,20.98,32.69,9.24,0,0,0,0
Carlinda - MT,2026-06-05,0.6,22.1,32.37,9.92,0,0,0,1
Carlópolis - PR,2026-05-27,0.16,10.79,26.47,18.66,1,2,0,1
Carlópolis - PR,2026-05-28,0.02,16.25,22.05,16.08,0,3,2,0
Carlópolis - PR,2026-05-29,0.0,13.81,21.51,14.38,0,0,1,2
Carlópolis - PR,2026-05-30,0.11,14.06,21.92,13.87,0,1,1,0
Carlópolis - PR,2026-05-31,0.0,13.27,22.66,6.59,1,0,2,0
Carlópolis - PR,2026-06-01,0.0,13.19,22.7,5.09,3,0,1,0
Carlópolis - PR,2026-06-02,0.01,13.34,21.17,15.31,0,1,2,1
Carlópolis - PR,2026-06-03,0.14,12.68,19.06,22.94,3,1,2,2
Carlópolis - PR,2026-06-04,0.02,12.2,20.16,21.83,3,0,1,1
Carlópolis - PR,2026-06-05,0.01,11.72,19.84,20.47,0,1,2,1
Carlos Barbosa - RS,2026-05-27,0.24,7.26,16.44,10.0,0,0,3,2
Carlos Barbosa - RS,2026-05-28,0.0,8.9,18.49,8.24,1,1,1,0
Carlos Barbosa - RS,2026-05-29,1.07,9.81,17.39,5.97,1,2,2,1
Carlos Barbosa - RS,2026-05-30,5.73,12.75,18.11,6.07,2,2,1,2
Carlos Barbosa - RS,2026-05-31,1.35,13.39,16.88,7.38,2,3,3,2
Carlos Barbosa - RS,2026-06-01,0.55,11.94,15.11,6.35,2,3,3,3
Carlos Barbosa - RS,2026-06-02,0.48,10.0,14.7,11.65,3,3,3,3
Carlos Barbosa - RS,2026-06-03,0.0,7.43,16.84,10.6,0,2,0,0
Carlos Barbosa - RS,2026-06-04,0.0,6.76,17.07,10.16,0,1,1,0
Carlos Barbosa - RS,2026-06-05,0.0,6.82,17.18,9.86,0,0,0,0
Carlos Chagas - MG,2026-05-27,0.22,14.36,28.63,8.14,0,2,3,3
Carlos Chagas - MG,2026-05-28,1.1,20.18,27.3,12.43,0,1,2,2
Carlos Chagas - MG,2026-05-29,0.2,19.52,27.36,11.5,1,1,2,2
Carlos Chagas - MG,2026-05-30,0.39,18.69,26.55,12.57,1,1,2,1
Carlos Chagas - MG,2026-05-31,0.0,17.67,27.91,10.14,0,0,0,1
Carlos Chagas - MG,2026-06-01,0.0,17.22,29.58,7.35,0,1,2,0
Carlos Chagas - MG,2026-06-02,0.42,18.06,28.51,11.24,0,1,2,1
Carlos Chagas - MG,2026-06-03,0.2,18.75,27.62,12.99,0,0,0,2
Carlos Chagas - MG,2026-06-04,0.17,17.91,25.54,16.04,0,1,1,2
Carlos Chagas - MG,2026-06-05,0.02,15.75,26.59,11.66,0,0,0,2
Carlos Gomes - RS,2026-05-27,0.0,7.92,19.07,11.46,0,1,1,0
Carlos Gomes - RS,2026-05-28,0.0,9.15,20.96,8.08,0,0,1,0
